src_id,dst_id,rel_type,reason
19494,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Paul,Jared)"
36417,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Shemaiah,Jared)"
36161,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Shage,Jared)"
36610,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Shimea,Jared)"
35320,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Abiathar,Jared)"
36418,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Uzziel,Jared)"
36162,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Shammah,Jared)"
419644,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Shagee,Jared)"
36830,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Absalom,Jared)"
36627,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Shimei,Jared)"
30664,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Joseph Smith Sr.,Jared)"
213770,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Alexander Hale Smith,Jared)"
520857,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Patriarch Hyrum Smith,Jared)"
19092,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(John,Jared)"
19097,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Joseph,Jared)"
106978,3399,FATHER_OF,"BROTHER_OF(Ammon,Jared) ∧ FATHER_OF(Asael Smith,Jared)"
19871,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Zacharias,Jared)"
397883,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Mathew Woodruff,Jared)"
494839,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Accos,Jared)"
35041,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Mattathias,Jared)"
19872,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Zechariah,Jared)"
204448,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Alpheus,Jared)"
499765,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Zehedee,Jared)"
621613,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Zebedee Salome,Jared)"
42109,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Joiada,Jared)"
19566,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Shaul,Jared)"
19494,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Paul,Jared)"
36417,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Shemaiah,Jared)"
36161,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Shage,Jared)"
36610,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Shimea,Jared)"
35320,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Abiathar,Jared)"
36418,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Uzziel,Jared)"
36162,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Shammah,Jared)"
419644,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Shagee,Jared)"
36830,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Absalom,Jared)"
36627,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Shimei,Jared)"
30664,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Joseph Smith Sr.,Jared)"
213770,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Alexander Hale Smith,Jared)"
520857,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Patriarch Hyrum Smith,Jared)"
19092,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(John,Jared)"
19097,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Joseph,Jared)"
106978,294247,FATHER_OF,"BROTHER_OF(Mientras,Jared) ∧ FATHER_OF(Asael Smith,Jared)"
19871,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Zacharias,Jared)"
397883,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Mathew Woodruff,Jared)"
494839,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Accos,Jared)"
35041,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Mattathias,Jared)"
19872,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Zechariah,Jared)"
204448,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Alpheus,Jared)"
499765,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Zehedee,Jared)"
621613,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Zebedee Salome,Jared)"
42109,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Joiada,Jared)"
19566,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Shaul,Jared)"
19494,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Paul,Jared)"
36417,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Shemaiah,Jared)"
36161,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Shage,Jared)"
36610,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Shimea,Jared)"
35320,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Abiathar,Jared)"
36418,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Uzziel,Jared)"
36162,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Shammah,Jared)"
419644,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Shagee,Jared)"
36830,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Absalom,Jared)"
36627,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Shimei,Jared)"
30664,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Joseph Smith Sr.,Jared)"
213770,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Alexander Hale Smith,Jared)"
520857,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Patriarch Hyrum Smith,Jared)"
19092,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(John,Jared)"
19097,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Joseph,Jared)"
106978,5655,FATHER_OF,"BROTHER_OF(Luego,Jared) ∧ FATHER_OF(Asael Smith,Jared)"
19871,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Zacharias,Jared)"
397883,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Mathew Woodruff,Jared)"
494839,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Accos,Jared)"
35041,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Mattathias,Jared)"
19872,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Zechariah,Jared)"
204448,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Alpheus,Jared)"
499765,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Zehedee,Jared)"
621613,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Zebedee Salome,Jared)"
42109,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Joiada,Jared)"
19566,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Shaul,Jared)"
19494,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Paul,Jared)"
36417,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Shemaiah,Jared)"
36161,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Shage,Jared)"
36610,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Shimea,Jared)"
35320,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Abiathar,Jared)"
36418,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Uzziel,Jared)"
36162,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Shammah,Jared)"
419644,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Shagee,Jared)"
36830,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Absalom,Jared)"
36627,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Shimei,Jared)"
30664,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Joseph Smith Sr.,Jared)"
213770,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Alexander Hale Smith,Jared)"
520857,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Patriarch Hyrum Smith,Jared)"
19092,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(John,Jared)"
19097,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Joseph,Jared)"
106978,381023,FATHER_OF,"BROTHER_OF(When,Jared) ∧ FATHER_OF(Asael Smith,Jared)"
19871,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Zacharias,Jared)"
397883,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Mathew Woodruff,Jared)"
494839,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Accos,Jared)"
35041,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Mattathias,Jared)"
19872,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Zechariah,Jared)"
204448,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Alpheus,Jared)"
499765,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Zehedee,Jared)"
621613,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Zebedee Salome,Jared)"
42109,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Joiada,Jared)"
19566,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Shaul,Jared)"
19494,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Paul,Jared)"
36417,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Shemaiah,Jared)"
36161,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Shage,Jared)"
36610,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Shimea,Jared)"
35320,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Abiathar,Jared)"
36418,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Uzziel,Jared)"
36162,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Shammah,Jared)"
419644,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Shagee,Jared)"
36830,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Absalom,Jared)"
36627,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Shimei,Jared)"
30664,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Joseph Smith Sr.,Jared)"
213770,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Alexander Hale Smith,Jared)"
520857,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Patriarch Hyrum Smith,Jared)"
19092,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(John,Jared)"
19097,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Joseph,Jared)"
106978,633893,FATHER_OF,"BROTHER_OF(Shelem,Jared) ∧ FATHER_OF(Asael Smith,Jared)"
19871,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Zacharias,Jared)"
397883,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Mathew Woodruff,Jared)"
494839,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Accos,Jared)"
35041,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Mattathias,Jared)"
19872,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Zechariah,Jared)"
204448,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Alpheus,Jared)"
499765,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Zehedee,Jared)"
621613,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Zebedee Salome,Jared)"
42109,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Joiada,Jared)"
19566,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Shaul,Jared)"
19494,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Paul,Jared)"
36417,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Shemaiah,Jared)"
36161,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Shage,Jared)"
36610,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Shimea,Jared)"
35320,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Abiathar,Jared)"
36418,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Uzziel,Jared)"
36162,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Shammah,Jared)"
419644,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Shagee,Jared)"
36830,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Absalom,Jared)"
36627,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Shimei,Jared)"
30664,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Joseph Smith Sr.,Jared)"
213770,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Alexander Hale Smith,Jared)"
520857,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Patriarch Hyrum Smith,Jared)"
19092,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(John,Jared)"
19097,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Joseph,Jared)"
106978,5852,FATHER_OF,"BROTHER_OF(Cuando,Jared) ∧ FATHER_OF(Asael Smith,Jared)"
19871,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Zacharias,Jared)"
397883,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Mathew Woodruff,Jared)"
494839,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Accos,Jared)"
35041,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Mattathias,Jared)"
19872,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Zechariah,Jared)"
204448,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Alpheus,Jared)"
499765,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Zehedee,Jared)"
621613,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Zebedee Salome,Jared)"
42109,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Joiada,Jared)"
19566,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Shaul,Jared)"
19494,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Paul,Jared)"
36417,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Shemaiah,Jared)"
36161,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Shage,Jared)"
36610,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Shimea,Jared)"
35320,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Abiathar,Jared)"
36418,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Uzziel,Jared)"
36162,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Shammah,Jared)"
419644,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Shagee,Jared)"
36830,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Absalom,Jared)"
36627,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Shimei,Jared)"
30664,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Joseph Smith Sr.,Jared)"
213770,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Alexander Hale Smith,Jared)"
520857,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Patriarch Hyrum Smith,Jared)"
19092,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(John,Jared)"
19097,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Joseph,Jared)"
106978,83519,FATHER_OF,"BROTHER_OF(Arnold Friberg,Jared) ∧ FATHER_OF(Asael Smith,Jared)"
19072,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Lehi,José)"
19536,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Rachel,José)"
35060,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Jonan,José)"
35037,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Heli,José)"
3416,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Amos,José)"
19109,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Jude,José)"
3553,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Jacob (patriarch),José)"
19870,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Brigham Young,José)"
18670,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Eli,José)"
409594,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Jonam,José)"
15527,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Potiphera,José)"
5852,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Cuando,José)"
19583,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Hyrum Smith,José)"
391257,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Patriarch,José)"
36573,35071,FATHER_OF,"BROTHER_OF(Terah,Abraham) ∧ FATHER_OF(Haran,Abraham)"
12743,35071,FATHER_OF,"BROTHER_OF(Terah,Abraham) ∧ FATHER_OF(Harán,Abraham)"
36573,36573,FATHER_OF,"BROTHER_OF(Haran,Abraham) ∧ FATHER_OF(Haran,Abraham)"
12743,36573,FATHER_OF,"BROTHER_OF(Haran,Abraham) ∧ FATHER_OF(Harán,Abraham)"
19871,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Zacharias,Joseph)"
397883,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Mathew Woodruff,Joseph)"
494839,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Accos,Joseph)"
35041,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Mattathias,Joseph)"
19872,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Zechariah,Joseph)"
204448,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Alpheus,Joseph)"
499765,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Zehedee,Joseph)"
621613,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Zebedee Salome,Joseph)"
42109,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Joiada,Joseph)"
19566,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Shaul,Joseph)"
19494,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Paul,Joseph)"
36417,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Shemaiah,Joseph)"
36161,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Shage,Joseph)"
36610,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Shimea,Joseph)"
35320,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Abiathar,Joseph)"
36418,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Uzziel,Joseph)"
36162,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Shammah,Joseph)"
419644,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Shagee,Joseph)"
36830,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Absalom,Joseph)"
36627,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Shimei,Joseph)"
36535,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Shammai,Joseph)"
19095,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Jonathan,Joseph)"
33560,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Tyre,Joseph)"
19499,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Pharaoh,Joseph)"
19078,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Jared,Joseph)"
3579,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Cain,Joseph)"
24294,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Midian,Joseph)"
3251,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Mosiah,Joseph)"
19259,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Lot,Joseph)"
18661,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Daniel,Joseph)"
36179,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Hemdan,Joseph)"
387410,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Bathia,Joseph)"
19088,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Jethro,Joseph)"
459345,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Amaram,Joseph)"
28095,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Heth,Joseph)"
3332,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Mormon,Joseph)"
660398,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Prophet Mormon,Joseph)"
20145,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Righteousness,Joseph)"
30365,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Lamech,Joseph)"
19913,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Zeniff,Joseph)"
19871,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Zacharias,Joseph)"
397883,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Mathew Woodruff,Joseph)"
494839,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Accos,Joseph)"
35041,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Mattathias,Joseph)"
19872,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Zechariah,Joseph)"
204448,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Alpheus,Joseph)"
499765,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Zehedee,Joseph)"
621613,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Zebedee Salome,Joseph)"
42109,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Joiada,Joseph)"
19566,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Shaul,Joseph)"
19494,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Paul,Joseph)"
36417,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Shemaiah,Joseph)"
